advertisment_site,image,marka,gads,tilpums,tips,nobraukums,cena 
/msg/lv/transport/cars/audi/q7/allgn.html,https://i.ss.lv/gallery/7/1259/314513/62902549.th2.jpg,AudiQ7,2018,3.0,D,201000,27900
/msg/lv/transport/cars/peugeot/3008/cdhgdm.html,https://i.ss.lv/gallery/7/1317/329134/65826779.th2.jpg,Peugeot3008,2011,1.6,D,,3850
/msg/lv/transport/cars/volvo/xc90/fxckn.html,https://i.ss.lv/gallery/7/1312/327759/65551711.th2.jpg,VolvoXC 90,2012,2.4,D,,12300
/msg/lv/transport/cars/chevrolet/camaro/amilp.html,https://i.ss.lv/gallery/7/1258/314498/62899542.th2.jpg,ChevroletCamaro,1986,5.0,,70000,5700
/msg/lv/transport/cars/volkswagen/golf-7/cdnbnb.html,https://i.ss.lv/gallery/7/1267/316683/63336521.th2.jpg,VolkswagenGolf 7,2014,1.6,D,,6500
/msg/lv/transport/cars/mercedes/glc-220/bpldcl.html,https://i.ss.lv/gallery/7/1309/327007/65401277.th2.jpg,MercedesGLC 220,2016,2.0,D,,17900
/msg/lv/transport/cars/volkswagen/amarok/cblndg.html,https://i.ss.lv/gallery/7/1298/324342/64868308.th2.jpg,VolkswagenAmarok,2013,2.0,D,,12300
/msg/lv/transport/cars/bmw/635/ahnbh.html,https://i.ss.lv/gallery/7/1317/329134/65826620.th2.jpg,Bmw635,2007,3.5,D,310000,11500
/msg/lv/transport/cars/volkswagen/touran/bgpfnl.html,https://i.ss.lv/gallery/7/1317/329134/65826643.th2.jpg,VolkswagenTouran,2017,1.4,,157000,15600
/msg/lv/transport/cars/audi/a4/bkendk.html,https://i.ss.lv/gallery/7/1317/329134/65826675.th2.jpg,AudiA4,2008,3.0,D,370000,6550
/msg/lv/transport/cars/ford/focus/jibxx.html,https://i.ss.lv/gallery/7/1317/329133/65826517.th2.jpg,FordFocus,1999,1.6,,210000,1150
/msg/lv/transport/cars/audi/a4/bikdgk.html,https://i.ss.lv/gallery/7/1317/329132/65826387.th2.jpg,AudiA4,2007,2.0,D,336000,4190
/msg/lv/transport/cars/kia/ceed/bpcjkf.html,https://i.ss.lv/gallery/7/1288/321957/64391274.th2.jpg,KiaCeed,2019,1.4,,50000,13490
/msg/lv/transport/cars/toyota/yaris/eehpl.html,https://i.ss.lv/gallery/7/1295/323520/64703922.th2.jpg,ToyotaYaris,2021,1.5,H,63000,14890
/msg/lv/transport/cars/toyota/corolla/acile.html,https://i.ss.lv/gallery/7/1284/320897/64179229.th2.jpg,ToyotaCorolla,2022,1.2,,41000,17890
/msg/lv/transport/cars/hyundai/i30/cbnidc.html,https://i.ss.lv/gallery/7/1300/324964/64992616.th2.jpg,Hyundaii30,2023,1.0,,29000,17990
/msg/lv/transport/cars/hyundai/i20/ccixpm.html,https://i.ss.lv/gallery/7/1303/325724/65144650.th2.jpg,Hyundaii20,2023,1.0,,17000,16390
/msg/lv/transport/cars/ford/tourneo/bcmomb.html,https://i.ss.lv/gallery/7/1292/322897/64579390.th2.jpg,FordTourneo,2023,2.0,D,54000,28990
/msg/lv/transport/cars/peugeot/rifter/cxoobd.html,https://i.ss.lv/gallery/7/1280/319811/63962140.th2.jpg,PeugeotRifter,2020,1.2,,68000,13990
/msg/lv/transport/cars/volkswagen/golf-plus/blkndg.html,https://i.ss.lv/gallery/7/1317/329128/65825509.th2.jpg,VolkswagenGolf Plus,2007,1.9,D,257000,3200
/msg/lv/transport/cars/audi/allroad/bpmjfg.html,https://i.ss.lv/gallery/7/1316/328927/65785361.th2.jpg,AudiAllroad,2007,3.0,D,,3650
/msg/lv/transport/cars/volvo/xc60/bixoxd.html,https://i.ss.lv/gallery/7/1305/326180/65235824.th2.jpg,VolvoXC 60,2013,2.4,D,,11900
/msg/lv/transport/cars/renault/trafic/cdjpjo.html,https://i.ss.lv/gallery/7/1317/329133/65826440.th2.jpg,RenaultTrafic,2002,1.9,D,420000,2550
/msg/lv/transport/cars/honda/cr-v/cfgbnc.html,https://i.ss.lv/gallery/7/1276/318953/63790545.th2.jpg,HondaCr-v,2015,1.6,D,,9300
/msg/lv/transport/cars/volvo/s80/bldgng.html,https://i.ss.lv/gallery/7/1317/329132/65826320.th2.jpg,VolvoS80,2008,2.4,D,570000,3500
/msg/lv/transport/cars/volkswagen/sharan/bglpf.html,https://i.ss.lv/gallery/7/1317/329133/65826422.th2.jpg,VolkswagenSharan,2008,2.0,D,267000,4200
/msg/lv/transport/cars/volkswagen/golf-5/hxpde.html,https://i.ss.lv/gallery/7/1282/320468/64093595.th2.jpg,VolkswagenGolf 5,2006,1.9,D,328000,2400
/msg/lv/transport/cars/volvo/s80/bixlib.html,https://i.ss.lv/gallery/7/1317/329133/65826430.th2.jpg,VolvoS80,2007,2.4,D,355000,3800
/msg/lv/transport/cars/opel/astra/fheop.html,https://i.ss.lv/gallery/7/1310/327351/65470046.th2.jpg,OpelAstra,2011,2.0,D,240000,4200
/msg/lv/transport/cars/audi/quattro/ciobb.html,https://i.ss.lv/gallery/7/1317/329132/65826368.th2.jpg,AudiQuattro,1990,2.5,D,360000,3500
/msg/lv/transport/cars/bmw/x3/cdnxhl.html,https://i.ss.lv/gallery/7/1317/329132/65826379.th2.jpg,BmwX3,2004,3.0,D,272000,3700
/msg/lv/transport/cars/mercedes/e220/gbdlg.html,https://i.ss.lv/gallery/7/1317/329132/65826326.th2.jpg,MercedesE220,2017,2.2,D,284000,25000
/msg/lv/transport/cars/peugeot/307/bddbpe.html,https://i.ss.lv/gallery/7/1317/329132/65826249.th2.jpg,Peugeot307,2005,1.6,D,286000,500
/msg/lv/transport/cars/bmw/x5/bihlgi.html,https://i.ss.lv/gallery/7/1317/329132/65826350.th2.jpg,BmwX5,2010,3.0,D,,11200
/msg/lv/transport/cars/opel/insignia/cdjljk.html,https://i.ss.lv/gallery/7/1317/329131/65826155.th2.jpg,OpelInsignia,2013,2.0,D,316000,5500
/msg/lv/transport/cars/audi/a4/bxdjib.html,https://i.ss.lv/gallery/7/1317/329132/65826229.th2.jpg,AudiA4,1996,1.8,,322000,700
/msg/lv/transport/cars/mitsubishi/outlander/dnhmg.html,https://i.ss.lv/gallery/7/1317/329132/65826217.th2.jpg,MitsubishiOutlander,2008,2.2,D,321000,3220
/msg/lv/transport/cars/bmw/x5/bjefgh.html,https://i.ss.lv/gallery/7/1276/318966/63793098.th2.jpg,BmwX5,2001,3.0,D,370000,3800
/msg/lv/transport/cars/chevrolet/avalanche/gxhib.html,https://i.ss.lv/gallery/7/1317/329131/65826174.th2.jpg,ChevroletAvalanche,2007,5.3,,200000,11700
/msg/lv/transport/cars/kia/sorento/bjecnl.html,https://i.ss.lv/gallery/7/1317/329131/65826130.th2.jpg,KiaSorento,2006,2.5,D,219000,2700
/msg/lv/transport/cars/volvo/xc90/cddjdk.html,https://i.ss.lv/gallery/7/1312/328000/65599838.th2.jpg,VolvoXC 90,2008,2.4,D,345000,5550
/msg/lv/transport/cars/volkswagen/golf-4/oeobn.html,https://i.ss.lv/gallery/7/1310/327492/65498202.th2.jpg,VolkswagenGolf 4,2006,1.9,D,210000,1800
/msg/lv/transport/cars/land-rover/defender/mhein.html,https://i.ss.lv/gallery/7/1217/304159/60831702.th2.jpg,Land RoverDefender,1996,2.5,D,250000,6500
/msg/lv/transport/cars/audi/a6/didon.html,https://i.ss.lv/gallery/7/1312/327882/65576301.th2.jpg,AudiA6,2005,3.0,D,,3650
/msg/lv/transport/cars/renault/master/cckgno.html,https://i.ss.lv/gallery/7/1315/328529/65705734.th2.jpg,RenaultMaster,2002,2.8,D,469000,2500
/msg/lv/transport/cars/volkswagen/passat-b5/ndxoe.html,https://i.ss.lv/gallery/7/1312/327903/65580473.th2.jpg,VolkswagenPassat (B5),2005,1.9,D,274000,3090
/msg/lv/transport/cars/volkswagen/golf-plus/cbbnhf.html,https://i.ss.lv/gallery/7/1312/327901/65580196.th2.jpg,VolkswagenGolf Plus,2006,1.9,D,184000,3690
/msg/lv/transport/cars/toyota/auris/djfbi.html,https://i.ss.lv/gallery/7/1304/325891/65178108.th2.jpg,ToyotaAuris,2016,1.6,,,7200
/msg/lv/transport/cars/land-rover/defender/ceokog.html,https://i.ss.lv/gallery/7/1304/325998/65199444.th2.jpg,Land RoverDefender,2004,2.5,D,100000,2500
/msg/lv/transport/cars/opel/astra/hchdm.html,https://i.ss.lv/gallery/6/1003/250637/50127340.th2.jpg,OpelAstra,2010,1.3,D,,4350
/msg/lv/transport/cars/audi/a7/bpeieb.html,https://i.ss.lv/gallery/7/1314/328277/65655252.th2.jpg,AudiA7,2010,3.0,D,,12800
/msg/lv/transport/cars/land-rover/defender/gpxjx.html,https://i.ss.lv/gallery/7/1217/304154/60830792.th2.jpg,Land RoverDefender,1996,2.5,D,300000,4000
/msg/lv/transport/cars/audi/a6/bfdpd.html,https://i.ss.lv/gallery/7/1308/326840/65367902.th2.jpg,AudiA6,2011,2.7,D,,5490
/msg/lv/transport/cars/mitsubishi/asx/cbohdj.html,https://i.ss.lv/gallery/7/1317/329130/65825943.th2.jpg,MitsubishiAsx,2012,1.8,D,275000,6600
/msg/lv/transport/cars/mercedes/e320/gxphc.html,https://i.ss.lv/gallery/7/1317/329131/65826027.th2.jpg,MercedesE320,2006,3.0,,406000,4850
/msg/lv/transport/cars/skoda/octavia/cckcol.html,https://i.ss.lv/gallery/7/1317/329130/65825933.th2.jpg,SkodaOctavia,2017,1.6,D,300000,7900
/msg/lv/transport/cars/land-rover/defender/mhdpc.html,https://i.ss.lv/gallery/7/1251/312595/62518871.th2.jpg,Land RoverDefender,1998,2.5,D,300000,11000
/msg/lv/transport/cars/bmw/318/ljdje.html,https://i.ss.lv/gallery/7/1317/329130/65825963.th2.jpg,Bmw318,1997,1.8,,248000,1999
/msg/lv/transport/cars/volkswagen/golf-7/cdgikp.html,https://i.ss.lv/gallery/7/1311/327502/65500352.th2.jpg,VolkswagenGolf 7,2016,1.6,D,230000,8750
/msg/lv/transport/cars/bmw/118/cchhxo.html,https://i.ss.lv/gallery/7/1296/323938/64787567.th2.jpg,Bmw118,2006,2.0,D,199000,4000
/msg/lv/transport/cars/volvo/xc90/bncikf.html,https://i.ss.lv/gallery/6/1181/295030/59005882.th2.jpg,VolvoXC 90,2007,2.4,D,425000,5300
/msg/lv/transport/cars/volvo/xc70/bfcioe.html,https://i.ss.lv/gallery/6/1124/280808/56161403.th2.jpg,VolvoXC 70,2008,2.4,D,314000,5500
/msg/lv/transport/cars/volvo/xc90/bnbdnf.html,https://i.ss.lv/gallery/7/1277/319229/63845648.th2.jpg,VolvoXC 90,2010,2.4,D,,6500
/msg/lv/transport/cars/audi/a3/cdnfhf.html,https://i.ss.lv/gallery/7/1317/329130/65825925.th2.jpg,AudiA3,2002,1.9,D,397000,1350
/msg/lv/transport/cars/kia/sorento/bldnkf.html,https://i.ss.lv/gallery/7/1317/329129/65825608.th2.jpg,KiaSorento,2004,2.5,D,285000,2500
/msg/lv/transport/cars/volkswagen/touareg/ccgebc.html,https://i.ss.lv/gallery/7/1312/327979/65595619.th2.jpg,VolkswagenTouareg,2010,3.0,D,,10500
/msg/lv/transport/cars/volkswagen/golf-4/begpbk.html,https://i.ss.lv/gallery/7/1317/329130/65825825.th2.jpg,VolkswagenGolf 4,1998,1.9,D,411000,900
/msg/lv/transport/cars/opel/astra/foxlc.html,https://i.ss.lv/gallery/7/1305/326040/65207989.th2.jpg,OpelAstra,2016,1.6,D,,6800
/msg/lv/transport/cars/toyota/land-cruiser/gppgd.html,https://i.ss.lv/gallery/7/1314/328445/65688920.th2.jpg,ToyotaLand Cruiser,2016,3.0,D,,32900
/msg/lv/transport/cars/mercedes/c180/cppmi.html,https://i.ss.lv/gallery/6/1183/295739/59147798.th2.jpg,MercedesC180,2022,1.5,,32000,42000
/msg/lv/transport/cars/bmw/330/cfkkbm.html,https://i.ss.lv/gallery/7/1317/329130/65825845.th2.jpg,Bmw330,2006,3.0,D,337000,5500
/msg/lv/transport/cars/opel/combo/cfmlkc.html,https://i.ss.lv/gallery/7/1317/329130/65825884.th2.jpg,OpelCombo,2014,1.6,D,301000,4500
/msg/lv/transport/cars/audi/q7/cpdpk.html,https://i.ss.lv/gallery/7/1271/317592/63518327.th2.jpg,AudiQ7,2021,3.0,D,61000,59900
/msg/lv/transport/cars/audi/allroad/hkjmo.html,https://i.ss.lv/gallery/7/1317/329129/65825800.th2.jpg,AudiAllroad,2010,3.0,D,340000,8300
/msg/lv/transport/cars/fiat/doblo/hdndo.html,https://i.ss.lv/gallery/7/1317/329130/65825863.th2.jpg,FiatDoblo,2014,1.3,D,252000,4200
/msg/lv/transport/cars/volvo/v50/bpoejg.html,https://i.ss.lv/gallery/7/1287/321606/64321030.th2.jpg,VolvoV50,2004,2.0,D,256000,2250
/msg/lv/transport/cars/volkswagen/transporter/biogkl.html,https://i.ss.lv/gallery/7/1317/329130/65825813.th2.jpg,VolkswagenTransporter,2000,2.5,D,426000,2600
/msg/lv/transport/cars/peugeot/508/cbihno.html,https://i.ss.lv/gallery/6/1147/286530/57305966.th2.jpg,Peugeot508,2015,2.0,D,280000,5800
/msg/lv/transport/cars/volkswagen/golf-4/odkco.html,https://i.ss.lv/gallery/7/1317/329129/65825742.th2.jpg,VolkswagenGolf 4,1998,1.9,D,390000,1200
/msg/lv/transport/cars/bmw/530/bdjkgf.html,https://i.ss.lv/gallery/7/1317/329059/65811718.th2.jpg,Bmw530,2007,2.5,D,330000,5900
/msg/lv/transport/cars/volkswagen/caddy/ccgmdl.html,https://i.ss.lv/gallery/7/1305/326005/65200818.th2.jpg,VolkswagenCaddy,2006,1.9,D,375000,1800
/msg/lv/transport/cars/volkswagen/jetta/afilb.html,https://i.ss.lv/gallery/7/1285/321049/64209709.th2.jpg,VolkswagenJetta,2010,1.4,,96000,3700
/msg/lv/transport/cars/kia/sportage/cbljhk.html,https://i.ss.lv/gallery/7/1317/329129/65825612.th2.jpg,KiaSportage,2007,2.0,,320000,1650
/msg/lv/transport/cars/bmw/520/ffhgc.html,https://i.ss.lv/gallery/7/1317/329129/65825695.th2.jpg,Bmw520,2008,2.0,D,296000,5900
/msg/lv/transport/cars/audi/a6/goked.html,https://i.ss.lv/gallery/7/1307/326643/65328495.th2.jpg,AudiA6,2006,3.0,D,,2000
/msg/lv/transport/cars/bmw/218/cdcgmb.html,https://i.ss.lv/gallery/7/1317/329128/65825585.th2.jpg,Bmw218,2017,1.8,D,110000,14500
/msg/lv/transport/cars/renault/clio/bbndng.html,https://i.ss.lv/gallery/7/1317/329129/65825658.th2.jpg,RenaultClio,2007,1.5,D,338000,1390
/msg/lv/transport/cars/volkswagen/passat-alltrack/cxbpcj.html,https://i.ss.lv/gallery/7/1317/329129/65825621.th2.jpg,VolkswagenPassat Alltrack,2012,2.0,D,158000,10000
/msg/lv/transport/cars/land-rover/range-rover-sport/bihmem.html,https://i.ss.lv/gallery/7/1297/324105/64820988.th2.jpg,Land RoverRange Rover Sport,2016,3.0,D,242000,18770
/msg/lv/transport/cars/skoda/octavia/cdjxjg.html,https://i.ss.lv/gallery/7/1317/329127/65825318.th2.jpg,SkodaOctavia,2019,1.6,D,98000,11600
/msg/lv/transport/cars/volkswagen/passat-b5/ofooc.html,https://i.ss.lv/gallery/7/1317/329128/65825553.th2.jpg,VolkswagenPassat (B5),2004,1.9,D,,1100
/msg/lv/transport/cars/volkswagen/golf-6/cdjnif.html,https://i.ss.lv/gallery/7/1317/329127/65825306.th2.jpg,VolkswagenGolf 6,2012,1.6,D,246000,3950
/msg/lv/transport/cars/volkswagen/passat-b8/bnbmkd.html,https://i.ss.lv/gallery/7/1317/329128/65825544.th2.jpg,VolkswagenPassat (B8),2017,1.8,,142000,13800
/msg/lv/transport/cars/citroen/c3/bggpnn.html,https://i.ss.lv/gallery/7/1317/329128/65825539.th2.jpg,CitroenC3,2007,1.4,,215000,1650
/msg/lv/transport/cars/bmw/320/cexxep.html,https://i.ss.lv/gallery/7/1302/325318/65063521.th2.jpg,Bmw320,2005,2.0,D,319000,4490
/msg/lv/transport/cars/volkswagen/touran/akdgn.html,https://i.ss.lv/gallery/7/1317/329128/65825482.th2.jpg,VolkswagenTouran,2016,2.0,D,172000,14900
/msg/lv/transport/cars/porsche/panamera/cdilpe.html,https://i.ss.lv/gallery/7/1317/329075/65814826.th2.jpg,PorschePanamera,2012,4.8,,109000,25555
/msg/lv/transport/cars/nissan/x-trail/cdcllx.html,https://i.ss.lv/gallery/7/1317/329128/65825476.th2.jpg,NissanX-Trail,2005,2.2,D,351000,2500
/msg/lv/transport/cars/mercedes/e270/kneip.html,https://i.ss.lv/gallery/7/1317/329128/65825474.th2.jpg,MercedesE270,2003,2.7,D,436000,2100
/msg/lv/transport/cars/peugeot/4007/cchjbi.html,https://i.ss.lv/gallery/7/1302/325278/65055448.th2.jpg,Peugeot4007,2009,2.2,D,270000,5200
/msg/lv/transport/cars/audi/a6/fjhxl.html,https://i.ss.lv/gallery/7/1317/329128/65825439.th2.jpg,AudiA6,2008,2.7,D,,4650
/msg/lv/transport/cars/audi/a6/fjhxl.html,https://i.ss.lv/gallery/7/1317/329128/65825439.th2.jpg,AudiA6,2008,2.7,D,,4650
/msg/lv/transport/cars/mercedes/clk200/hkxhl.html,https://i.ss.lv/gallery/7/1317/329127/65825357.th2.jpg,MercedesCLK200,2003,1.8,,265000,1950
/msg/lv/transport/cars/bmw/730/bolnd.html,https://i.ss.lv/gallery/7/1317/329127/65825252.th2.jpg,Bmw730,2005,3.0,D,282000,6000
/msg/lv/transport/cars/opel/insignia/cbpkgf.html,https://i.ss.lv/gallery/7/1317/329127/65825270.th2.jpg,OpelInsignia,2012,2.0,D,262000,4999
/msg/lv/transport/cars/jaguar/f-pace/cxbimb.html,https://i.ss.lv/gallery/7/1317/329127/65825256.th2.jpg,JaguarF-Pace,2020,2.0,D,138000,20999
/msg/lv/transport/cars/bmw/335/bhnhn.html,https://i.ss.lv/gallery/7/1309/327103/65420539.th2.jpg,Bmw335,2010,3.0,D,305000,9200
/msg/lv/transport/cars/opel/zafira/bjclog.html,https://i.ss.lv/gallery/7/1310/327294/65458793.th2.jpg,OpelZafira,2003,2.2,D,270000,1450
/msg/lv/transport/cars/volkswagen/t4/oocgm.html,https://i.ss.lv/gallery/7/1317/329094/65818758.th2.jpg,VolkswagenT4,1991,2.4,D,500000,2350
/msg/lv/transport/cars/audi/a6/bekeei.html,https://i.ss.lv/gallery/7/1315/328609/65721794.th2.jpg,AudiA6,2007,2.7,D,,2900
/msg/lv/transport/cars/volkswagen/caddy/ccfipi.html,https://i.ss.lv/gallery/7/1292/322869/64573680.th2.jpg,VolkswagenCaddy,2014,1.6,D,,3600
/msg/lv/transport/cars/volvo/v50/cdgdlh.html,https://i.ss.lv/gallery/7/1313/328199/65639722.th2.jpg,VolvoV50,2008,2.0,D,331000,2200
/msg/lv/transport/cars/mercedes/c220/bfbkeo.html,https://i.ss.lv/gallery/7/1246/311278/62255466.th2.jpg,MercedesC220,2017,2.2,D,195000,16600
/msg/lv/transport/cars/bmw/520/fdkcf.html,https://i.ss.lv/gallery/7/1310/327489/65497739.th2.jpg,Bmw520,2009,2.0,D,308000,5890
/msg/lv/transport/cars/volvo/v70/cdjgbm.html,https://i.ss.lv/gallery/7/1317/329121/65824137.th2.jpg,VolvoV70,2002,2.4,,305000,750
/msg/lv/transport/cars/bmw/330/gookk.html,https://i.ss.lv/gallery/7/1270/317378/63475590.th2.jpg,Bmw330,2013,3.0,D,238000,11990
/msg/lv/transport/cars/audi/a6/bjfpxk.html,https://i.ss.lv/gallery/7/1315/328708/65741577.th2.jpg,AudiA6,2001,2.5,D,365000,1600
/msg/lv/transport/cars/volvo/c70/okfmj.html,https://i.ss.lv/gallery/7/1245/311018/62203412.th2.jpg,VolvoC70,2007,2.4,D,202000,5500
/msg/lv/transport/cars/citroen/c5/bjpfcn.html,https://i.ss.lv/gallery/7/1317/329126/65825189.th2.jpg,CitroenC5,2008,2.0,D,227000,3000
/msg/lv/transport/cars/bmw/530/cdegfo.html,https://i.ss.lv/gallery/7/1315/328640/65727837.th2.jpg,Bmw530,2010,3.0,D,242000,9960
/msg/lv/transport/cars/ford/escort/bhkmk.html,https://i.ss.lv/gallery/5/944/235779/47155669.th2.jpg,FordEscort,1995,1.6,,84000,2900
/msg/lv/transport/cars/honda/civic/dljnj.html,https://i.ss.lv/gallery/7/1317/329056/65811052.th2.jpg,HondaCivic,2007,2.0,,430000,800
/msg/lv/transport/cars/audi/80/bjbdg.html,https://i.ss.lv/gallery/7/1317/329126/65825020.th2.jpg,Audi80,1994,1.9,D,395000,800
/msg/lv/transport/cars/audi/a6/dehbh.html,https://i.ss.lv/gallery/7/1317/329125/65824819.th2.jpg,AudiA6,2007,3.0,D,357000,4800
/msg/lv/transport/cars/bmw/530/cdnfbd.html,https://i.ss.lv/gallery/7/1317/329125/65824941.th2.jpg,Bmw530,2017,3.0,D,,17290
/msg/lv/transport/cars/volvo/v70/ccpxli.html,https://i.ss.lv/gallery/7/1294/323406/64681075.th2.jpg,VolvoV70,2015,2.0,D,368000,7500
/msg/lv/transport/cars/land-rover/range-rover-sport/ccphom.html,https://i.ss.lv/gallery/7/1317/329125/65824928.th2.jpg,Land RoverRange Rover Sport,2009,3.0,D,340000,10800
/msg/lv/transport/cars/volvo/c30/bpflml.html,https://i.ss.lv/gallery/7/1317/329124/65824691.th2.jpg,VolvoC30,2011,1.6,D,171000,4900
/msg/lv/transport/cars/bmw/320/aalfm.html,https://i.ss.lv/gallery/7/1310/327280/65455814.th2.jpg,Bmw320,2005,2.0,D,300000,2800
/msg/lv/transport/cars/peugeot/partner/cdmcol.html,https://i.ss.lv/gallery/7/1317/329125/65824986.th2.jpg,PeugeotPartner,2008,1.6,D,385000,700
/msg/lv/transport/cars/audi/a3/ccnlbo.html,https://i.ss.lv/gallery/7/1317/329125/65824897.th2.jpg,AudiA3,2007,2.0,D,289000,3200
/msg/lv/transport/cars/audi/a4/bldnci.html,https://i.ss.lv/gallery/7/1297/324015/64802929.th2.jpg,AudiA4,2006,3.0,D,,4800
/msg/lv/transport/cars/opel/insignia/bmpkif.html,https://i.ss.lv/gallery/7/1297/324014/64802744.th2.jpg,OpelInsignia,2010,2.0,D,367000,3700
/msg/lv/transport/cars/kia/optima/cflfxl.html,https://i.ss.lv/gallery/7/1305/326068/65213511.th2.jpg,KiaOptima,2019,1.7,D,,11999
/msg/lv/transport/cars/audi/allroad/ccnegn.html,https://i.ss.lv/gallery/7/1311/327648/65529481.th2.jpg,AudiAllroad,2009,3.0,D,,8800
/msg/lv/transport/cars/bmw/330/cdneee.html,https://i.ss.lv/gallery/7/1317/329124/65824660.th2.jpg,Bmw330,2007,2.5,D,272000,5800
/msg/lv/transport/cars/land-rover/range-rover-sport/bxfben.html,https://i.ss.lv/gallery/7/1299/324676/64935162.th2.jpg,Land RoverRange Rover Sport,2005,2.7,D,395000,3100
/msg/lv/transport/cars/lexus/gs/ebnbc.html,https://i.ss.lv/gallery/7/1317/329125/65824902.th2.jpg,LexusGS,2006,3.0,,244000,5400
/msg/lv/transport/cars/opel/zafira/bcbphe.html,https://i.ss.lv/gallery/7/1317/329124/65824714.th2.jpg,OpelZafira,2004,2.2,D,309000,1500
/msg/lv/transport/cars/volvo/xc90/cfmlje.html,https://i.ss.lv/gallery/7/1317/329117/65823337.th2.jpg,VolvoXC 90,2007,2.4,D,361000,6990
/msg/lv/transport/cars/audi/80/cmpgx.html,https://i.ss.lv/gallery/7/1317/329124/65824752.th2.jpg,Audi80,1993,1.9,D,258000,1050
/msg/lv/transport/cars/hyundai/accent/cnddn.html,https://i.ss.lv/gallery/7/1317/329124/65824687.th2.jpg,HyundaiAccent,2004,1.6,D,240000,850
/msg/lv/transport/cars/bmw/x5/cdgkmh.html,https://i.ss.lv/gallery/7/1300/324777/64955265.th2.jpg,BmwX5,2005,3.0,D,410000,4900
/msg/lv/transport/cars/volkswagen/touran/biiklc.html,https://i.ss.lv/gallery/7/1310/327419/65483672.th2.jpg,VolkswagenTouran,2006,1.9,D,,2450
/msg/lv/transport/cars/toyota/yaris/bhobm.html,https://i.ss.lv/gallery/7/1317/329124/65824615.th2.jpg,ToyotaYaris,2018,1.5,H,131000,11450
/msg/lv/transport/cars/volvo/s80/bkollx.html,https://i.ss.lv/gallery/7/1317/329124/65824652.th2.jpg,VolvoS80,2007,2.4,D,265000,3900
/msg/lv/transport/cars/mercedes/vito/ciepp.html,https://i.ss.lv/gallery/7/1233/308108/61621419.th2.jpg,MercedesVito,2015,1.6,D,390000,12000
/msg/lv/transport/cars/volvo/xc90/bjdhxo.html,https://i.ss.lv/gallery/7/1317/329117/65823231.th2.jpg,VolvoXC 90,2007,2.4,D,404000,7200
/msg/lv/transport/cars/citroen/xsara/ahooc.html,https://i.ss.lv/gallery/7/1317/329122/65824217.th2.jpg,CitroenXsara,2003,2.0,D,,1300
/msg/lv/transport/cars/audi/a4/beejlm.html,https://i.ss.lv/gallery/7/1317/329123/65824515.th2.jpg,AudiA4,2007,2.0,D,364000,2499
/msg/lv/transport/cars/bmw/530/bhmpgd.html,https://i.ss.lv/gallery/7/1223/305610/61121915.th2.jpg,Bmw530,2019,3.0,D,174000,27900
/msg/lv/transport/cars/skoda/octavia/cdmpdl.html,https://i.ss.lv/gallery/7/1317/329120/65823933.th2.jpg,SkodaOctavia,2023,1.5,,30000,24500
/msg/lv/transport/cars/toyota/corolla-verso/bfxdhj.html,https://i.ss.lv/gallery/7/1312/327896/65579096.th2.jpg,ToyotaCorolla Verso,2003,2.0,D,210000,950
/msg/lv/transport/cars/volkswagen/golf-7/bpmnhd.html,https://i.ss.lv/gallery/7/1317/329122/65824388.th2.jpg,VolkswagenGolf 7,2019,1.5,,84000,14500
/msg/lv/transport/cars/chrysler/grand-voyager/cioic.html,https://i.ss.lv/gallery/7/1317/329121/65824193.th2.jpg,ChryslerGrand Voyager,2005,2.8,D,47000,2350
/msg/lv/transport/cars/mercedes/e300/bonxf.html,https://i.ss.lv/gallery/7/1317/329123/65824434.th2.jpg,MercedesE300,1990,3.0,,264000,8600
/msg/lv/transport/cars/volkswagen/caddy/bcljhe.html,https://i.ss.lv/gallery/7/1266/316345/63268814.th2.jpg,VolkswagenCaddy,2016,2.0,D,294000,7950
/msg/lv/transport/cars/honda/cr-v/bkhcfi.html,https://i.ss.lv/gallery/7/1317/329122/65824399.th2.jpg,HondaCr-v,2012,2.2,D,,9750
/msg/lv/transport/cars/audi/a6/biobej.html,https://i.ss.lv/gallery/7/1317/329122/65824306.th2.jpg,AudiA6,2012,3.0,D,165000,14990
/msg/lv/transport/cars/mitsubishi/pajero/bimgj.html,https://i.ss.lv/gallery/7/1312/327788/65557430.th2.jpg,MitsubishiPajero,2003,3.2,D,321000,4399
